uniqueID,drugName,condition,rating,date,usefulCount,review
7026,Aluminum chloride hexahydrate,Hyperhidrosis,8,41954,13,Around the age of I started noticing how much I was sweating and it wasnt normal I was sweating the most under my arms hands and feet It was so bad Id be embarrassed to Shake someones hand wear sandals and colored shirts Id feel sweat drip under my arms and my hands would leave sweat marks on my deskpapers I told my dermatologist and he recommended Drysol Ive been using it for days and I can genuinely tell you its helped about Im really pleased because my sweating was way worse than most people with hyperhidrosis and nothing else was helping me certain dry Hypercare However some nights when I apply it my underarms are burning and itching but I try to not touch it amp just go to sleep I strongly recommend it
7027,Aluminum chloride hexahydrate,Hyperhidrosis,10,41949,24,This medication its Amazing Since I was about I have sweated on my back like crazy Always having to wear a undershirt to try and hide it In the last few years I started to sweat like crazy around my forehead Just sitting doing nothing sweat would pour down my face and back Stopped going places because I was so mortified by it I asked my doctor for help and he prescribed Hypercare Didnt like it at first because it burned so much I kept using it every night and for a week and the burning has stopped I no longer wear under shirts I can go any where now and I no longer sweat at all Its been a huge life changer Its a freedom that I cant explain unless you have suffered from Hyperhidrosis
7028,Aluminum chloride hexahydrate,Hyperhidrosis,10,41942,10,Its really nice being able to take off my jacket without having huge sweat spots for everyone to see
7029,Aluminum chloride hexahydrate,Hyperhidrosis,10,41925,23,This product is amazing I had very intense armpit sweating armpit area would be soaked with sweat just from me sitting still or doing anything since I was or so and I am now Dermatologist prescribed this last week and it is my third day using it today and I have had no sweat at all since the first time I put this stuff on Seriously it is bone dry For once I am so happy I dont have to wear only black tops anymore and can now wear pretty and colorful tops without worrying that someone will see the sweat stains It is a miracle and I now feel so much more confident and free To anyone who has this issue please try it it really does work well Additionally I didnt experience the burning or itching others have described
7031,Aluminum chloride hexahydrate,Hyperhidrosis,10,41887,14,You rarely hear about hyperhidrosis being anywhere but in the arm pits so it took me a long time to discover Drysol as I have suffered with excessive facial neck scalp upper chest and armpit sweating for almost years and its becoming worse the older I get Drysol is a lifesaver as my sweating has gotten so bad I dont want to leave the house most days I have only been using it for days but I have almost stopped sweating altogether It does sting a little when applied but applying it with a tissue has helped reduce the stinging as you use less
7032,Aluminum chloride hexahydrate,Hyperhidrosis,10,41863,22,I used this product for about months and I havent used it for about months now and Im sweat free Before using this product I would have sweat stains running down my sides
7033,Aluminum chloride hexahydrate,Hyperhidrosis,10,41858,25,I have never done a review like this but I feel I should I have had a major pit sweating problem for the last yr or so Went to the Dr yesterday for an unrelated issue While there I brought up the underarm sweating issue Ive been having I assumed hed say to change my diet or change soaps etc instead he prescribed this for me I picked up the prescription that night and went home to try it I was absolutely amazed Immediately after I cleaned and applied no more sweating None Zippo Nada Today just one day after first application Ive been dry as a bone all day All day Ive been checking and couldnt believe I was still dry Amazing stuff Im blown away Thought this was just something Id have to deal with but I guess not
7035,Aluminum chloride hexahydrate,Hyperhidrosis,9,41847,14,I dont know why I didnt try this product sooner Like many others I felt like underarm sweating was just a quotnormalquot part of me When I became a hairdresser is when my sweating really started to bother me Having to work with the public all day and lifting my arms constantly made me self conscious Not only was I worried about the sweat rings I knew there was a slight odor from the sweat I could only wear certain color clothing and certain materials Everything I wore became a sweat soaked mess within no time So frustrating So anyhow made a doctors appointment to go over my options and have been very pleased with Hypercare Worked after just a couple applications No more hiding and wearing a sweat soaked top all day ever again
7036,Aluminum chloride hexahydrate,Hyperhidrosis,3,41845,11,Ive suffered from excessive sweat under my arms for years I read tons of good reviews on Drysol and bought it The first night I used it the next day I was dry as the desert The next day was a little dampThings went downhill from thereNot working at all now
7037,Aluminum chloride hexahydrate,Hyperhidrosis,10,41839,11,This product is a life saver I tried almost everything before I found this and I was almost giving up Certain Dri really works My armpits used to be so wet all the time and it was so embarrassing and it stinks really really bad I even tried secret clinical strength and that was a waste of money it made me sweat even more I only use it twice a week and the whole week I have dry armpits and I smell good all day even with heavy activities Thank you Certain Dri I only wish I discovered this product sooner
7038,Aluminum chloride hexahydrate,Hyperhidrosis,9,41836,12,Hello Let me start off by saying that I have suffered from the nasty Beast we call Hyperhidrosis my entire life I started using this medication July th and today on the th my sweating was reduced by at least this is coming from a person who would have pit stains going down my sides and had too throw out shirts usually after a wear or two after only day Im surprised its working the way it is I will post an update in a week and let you know how its going but please if have this condition try it it is truly a life changer the stinging a side effect is a small price too pay based on the results
7039,Aluminum chloride hexahydrate,Hyperhidrosis,10,41835,12,A life changer I only had to use it about four times The last time was about years ago Guess what My underarms remain dry
7040,Aluminum chloride hexahydrate,Hyperhidrosis,10,41828,8,This is the most amazing thing ever It burns like hell but if you follow the directions its a lot more tolerable I completely stopped sweating within times days of using Hypercare Before my doctor told me about this I tried everything I could get off the shelves and it would work for a day if at all and then I would sweat again But this will stop my sweating for a couple months at a time now that Ive been using it for a while I would HIGHLY recommend this to anyone who feels like they sweat excessively
7041,Aluminum chloride hexahydrate,Hyperhidrosis,1,41802,11,It worked for me at first but after a while it doesnt
7043,Aluminum chloride hexahydrate,Hyperhidrosis,10,41799,19,I have to say that Drysol is a life saver All of a sudden about years ago I started sweating to the point where it was embarrassing to go out in public for fear that people would see pit stains I went to my dermatologist and he recommended this product I started using it maybe a week ago and within the first two uses I was sweat free When I go to work out I will be dripping wet everywhere but underarms are completely dry Drysol is a life saver I highly recommend
7044,Aluminum chloride hexahydrate,Hyperhidrosis,10,41797,16,Magical Ive had hyperhydrosis of the underarms since I was a teen and this is literally the only product that has ever worked Dry as a bone and so happy to wear bright colors
7045,Aluminum chloride hexahydrate,Hyperhidrosis,1,41794,20,I have excessive underarm sweating and I thought I would give Drysol a go which is an over the counter medicine here in Canada I was hoping that it would work and I could wear clothes instead of putting on jackets in the summer On my first application I dried my armpits and slowly applied it around my armpit and only noticed a little tingling sensation at first During the night it itched a little bit but nothing too bad the next day I noticed I was still sweating so I thought it would work the next day On the rd night I applied it my armpit started to burn really badly it burned to the point where I couldnt sleep all night and I was still sweating like before
7046,Aluminum chloride hexahydrate,Hyperhidrosis,9,41791,14,This medication is incredible Like the other reviewers on this site I suffered from severe sweating since I was a young child After using this medication I found that my sweating was reduced by if not more The very mild side effects a tingling or itching after using the medication is well worth the piece of mind and joy of living life sweat free There are still times when I find myself a little sweaty but over all I am incredibly impressed with this medication and it is life changing I would highly recommend this to anyone with a sweating issue Heads up this medication can take up to a few weeks to fully kick in You also have to play around with it to find out how much you need and how often you should reapply
7048,Aluminum chloride hexahydrate,Hyperhidrosis,10,41760,29,I have suffered from excessive underarm sweating since hitting puberty It was very discouraging Many girls my age would have the absolute cutest outfit and I however could not wear it because it would show my sweat stains almost immediately I would wear light colored shirts so that you could not see them quickly Or large shirts Layers of shirts It did not matter if it was degrees or degrees I would sweat profusely I tried many things I finally discovered this product and no longer have to worry about my sweating I no longer feel the need to constantly hide my underarms I can wear anything I want to wear I have been using this product for over years now and at I have finally overcome my excessive sweating
7049,Aluminum chloride hexahydrate,Hyperhidrosis,9,41749,10,I have suffered from excessive underarm sweating since I can remember probably around or now and It was always something I just dealt with I would wear sweaters or tank tops but never Tshirts Even with heavy sweat shirts or cardigans though You could always see sweat marks under my arms I finally tried Hypercare and Ive been using it for only days now and NO sweat Okay a little moisture here and there but nothing like before I can wear T shirts and even more importantly I am not constantly uncomfortable It really does work The only reason I did not give it a was because I havent been using it very long I hope it continues to work this well I personally did not experience the burning and itching most people do
7050,Aluminum chloride hexahydrate,Hyperhidrosis,10,41745,15,Amazing Heavy underarm sweating MD prescribed in I used it for three years It worked on the very first application I have not used the product in years and I do not sweat from my underarms I think Drysol permanently disengaged the sweat glands Im not exaggerating I can walk into a steam room wearing a Tshirt sit in there for minutes walk out dripping wet with dry pitsIf I could only find a way to abate my craniofacial HH which is both gustatory and idiopathic
7051,Aluminum chloride hexahydrate,Hyperhidrosis,10,41744,17,This is my first time EVER writing a review but I was so happy with this product I felt like I just had to give my positive feedback I have had problems with sweating for years I couldnt understand how people could wear Tshirts and be able to raise their arms with ease I have spent the last ten years wearing clothes that I know wont show signs of sweat Its been terrible I finally decided to go online and search and stumbled across Drysol I read a few reviews and after trying every product on the market I was praying this one would work out and it did I am so excited about this and my whole new wardorbe I can wear Thank you so so so much I wish I could kiss the people who created this product
7052,Aluminum chloride hexahydrate,Hyperhidrosis,10,41724,22,Ive suffered from hyperhidrosis since around th grade Im now Ive tried so many different things to stop the sweating but nothing has worked It really has been a depressing issue The big clothes layering napkins lying hiding etc sighI went to the doc last week amp got Hypercare I LOVE this amp have only used it about times Wish someone would have gave me this YEARS AGO I would recommend this to anyone Its totally changed my self confidence
7053,Aluminum chloride hexahydrate,Hyperhidrosis,10,41701,17,suggest trying this antiperspirant I tried absolutely every deodorant and antiperspirant for years and nothing ever worked I used to sweat terribly and would without fail have large sweat stains regardless of freezing temperatures or short sleeve shirts I tried Hypercare after reading tons of reviews and Im incredibly happy I did It works for me every single day
7054,Aluminum chloride hexahydrate,Hyperhidrosis,10,41691,14,Best medicine ever Ive had hyperhidrosis for years finally started using Hypercare for a little over a month now and NO SWEATING No armpit stains in ANY of my clothes anymore As long as I use it twice or so a week at night Im sweat free Although I do still use deodorant otherwise I will smell sweaty And I also itch my armpits almost daily but the itchiness is totally worth it
7056,Aluminum chloride hexahydrate,Hyperhidrosis,10,41661,8,I have been a terrible underarm sweater for years To the point where I thought about getting Botox injections under my arms I went to doc and she prescribed this stuff No joke after I nights use I dont think I have had one drop of sweat under my arms for days miracle in a bottle Use it
7059,Aluminum chloride hexahydrate,Hyperhidrosis,10,41422,5,I had been sweating since I was in th grade and now Im But now using this Hypercare has been helping a lot I had been wearing black shirts all the time never wore colorfully shirts And when I wore sweatshirts my sweat would come through Now I dont have that problem
7060,Aluminum chloride hexahydrate,Hyperhidrosis,10,41415,19,I have dealt with excessive sweating ever since I was around years old Being that this problem started right as puberty did made it very hard and extremely embarrassing for me to handle I spent hundreds of dollars on antiperspirants natural treatments OTC options etc I am now and finally gave into going to my doctor to seek help She prescribed Drysol for me and from day one of using it I have been sweat free I can finally wear colors again and get rid of my worn out black shirts The only problem I had was on my second night of using the product I must have used too much and in the morning my skin was a little sore and red but this went away with a little pain relieving cream and was gone within a few hours
7063,Aluminum chloride hexahydrate,Hyperhidrosis,10,41410,6,WOW after years of having wet shirts I was dry the day after I used it It has changed my life
7064,Aluminum chloride hexahydrate,Hyperhidrosis,10,41409,7,I had a sympathectomy on my right side in and ever since I have had excessive sweating on my left side It got so bad I was literally folding paper towels and tucking them under my arm to soak it up My shirts were always wet on the left side After just a couple of nights using Drysol I dont have wet shirts amp no need for paper towels It does burn amp itch little when I first apply it amp I get a kind of bruised feeling in my under arm but nothing major or that I couldnt deal with Huge improvement
7065,Aluminum chloride hexahydrate,Hyperhidrosis,10,41409,7,I never had a major sweat problem but when it gets hot outside I immediately get a moisture under my arms and my bacteria combined with my mild perspiration makes the most pungent odor This product has stopped that from happening I couldnt go through another summer of dealing with this It beats doing Botox injections or surgically having my sweat glands removed Easy fix
7066,Aluminum chloride hexahydrate,Hyperhidrosis,10,41404,12,Ive been dealing with Hyperhidrosis since the beginning of high school and it really became an issue when I began college It was always awful feeling embarrassedinsecure especially because it was so out of my control People started to not want to guard me in basketball anymore my exgirlfriend would make me feel like bad saying she wanted a boyfriend who could actually put his arm around her etc etc But finally I stopped wallowing in my own sorrow and talked to a doctor he prescribed Hypercare and it CHANGED my life Dont let your Hyperhidrosis beat you because with Hypercare you can beat it PS The complaints about the itchingburning sensations are completely valid but Im willing to cope when the payoff for a normal life again
7068,Aluminum chloride hexahydrate,Hyperhidrosis,10,41396,4,This is absolutely amazing After about years of sweating I finally had enough when I would sweat through hoodies with huge stains Non of my friends would say anything about it but my mom who also has it finally called my pediatrician and got a prescription I put it on the first night and it burned alot but its nothing unbearable The next day sweat free Some days I would forget to put it on at night and go through the day with little to no sweat at all Not even sweating through my clothes I still put it on every night just to be safe but it really worksI would recommend getting this product Some people say it doesnt protect against smell but it does for me The only problems is a little itching during the day and a rash
7070,Aluminum chloride hexahydrate,Hyperhidrosis,10,41391,4,I have been dealing with Hyperhidrosis underarms since middle school and I have tried EVERY SINGLE over the counter product for excessive sweating My doctor prescribed me Hypercare and from first use I LOVE IT I have not broken a sweat since first use I am so relieved
7072,Aluminum chloride hexahydrate,Hyperhidrosis,10,41380,18,Literally a lifechanging productIve been using it for days and Im already satisfied I tried other products out there but continued to sweat armpits even in the wintertime minutes out the door and the sweat would go through my shirt within about an hour the sweat would go through my entire SUIT Was thinking about getting surgery or botox injections but somehow stumbled upon a site where I saw Drysol reviews and became cautiously optimistic from the customer reviews that this was my solution SO happy to finally get rid of this terrible condition
7074,Aluminum chloride hexahydrate,Hyperhidrosis,10,41359,9,I have had a problem with underarm sweat for years now My shirts get drenched Its so embarrassing I have tried every over the counter clinical strength and nothing works I even asked my doctor about it and she declined giving me a prescription strength saying that they dont work She wanted to send me to a dermatologist right away for laser treatments or Botox I didnt want to do that So I kept suffering Until last week I did an internet search on sweaty underarms and I found Drysol It arrived this weekend I have used it nights now and I am totally dry It does burn and itch some at night but that is totally fine with me Because I feel like I have a new lease on life Its a life changer for me Drysol Rocks
7076,Aluminum chloride hexahydrate,Hyperhidrosis,10,41348,9,After suffering over years with excessively wet armpits I asked my doctor what could be done Hypercare was prescribed and it is such a relief What is amazing is that it takes very little to be effective while using too much may increase itching
7080,Aluminum chloride hexahydrate,Hyperhidrosis,10,41316,9,This product really works My second day using it and I havent sweated yet I would normally have to bath at least twice a day I been dry all day long Yes I am so thankful for Drysol save my life I became so scared to go out and party or have a good time because of my sweating condition Now Im sweat free and happy as ever
7081,Aluminum chloride hexahydrate,Hyperhidrosis,10,41315,10,This literally changed my life I can now wear colorful shirts without worrying about sweat stains It worked after the first application My doctor said Id experience quotmild itchingquot and I wish she wouldve been more truthful and said quotpractically unbearable itchingquot but the longer I use this medicine the less I itch I dont itch at all anymore when I put it on If I use it daily I get a dry painful rash in my underarms so I use it every other or every days
7085,Aluminum chloride hexahydrate,Hyperhidrosis,10,41611,16,In first year university I started sweating so much under my arms that I would have to change my undershirt times a day and only wear dark colours so I wouldnt show my sweat stains I tried every deodarant and antiperspirant I could find and nothing worked I went to the doctor and he recommended Drysol no prescription needed I used it for the first night and covered my underarms with lots of it It was itchy and my skin was irritated in the morning with a red rash but I did not sweat again The small amount of pain from the rash was worth it I only have to reapply once every couple of years Amazing
7086,Aluminum chloride hexahydrate,Hyperhidrosis,10,41599,14,This product has changed my life I can wear whatever I like now and not feel self conscious I am on ADHD medication and that is something that causes excessive sweating research it thoroughly if you do not believe thatI thought that I would have to sacrifice focusing for the problem of sweating No more I do not have the redness and itching side effects The only regret I have is not finding a provider who would prescribe this for me sooner
7087,Aluminum chloride hexahydrate,Hyperhidrosis,10,41594,3,I had a problem with sweaty armpits since freshman in high school I told my mom about my problem She took me to the doctor When I used it for the first time my armpits was on fire due to not drying them up well Second time I tried was about years later but I used blow dryer after the shower on my armpits then the medication No problem So now Im and tonight Im do it again and Im also using blow dryer to make sure is dry and I dont have to suffer
7089,Aluminum chloride hexahydrate,Hyperhidrosis,3,41585,7,Well Ive had excessive sweating for years I had gone to my doctor and was prescribed Drysol and within twenty minutes of applying it my skin broke into an extremely painful bumpy rash I followed all the instructions no shaving before putting it on just a thin layer not to rub it in etc Im sure the product works I just have extremely sensitive skin so Ill just need to continue looking for a product or medical procedure that works
7091,Aluminum chloride hexahydrate,Hyperhidrosis,9,41567,3,Ive been using drysol for my underarm sweating I never had problem with underarm sweating but it is a second effect of a medication so I wanted to give it drysol a shot after trying every single deorodant over the counter It does and sometimes better than others I tried putting overnight but then when I shower in the morning if I dont put it again I will sweat a couple times during the day But putting on after shower helps even that sometimes I sweat on one side or both Ive burned a few times that I cannot even move my arms I wish it comes with an applicator but at least the one I find doesnt have any I put antiallergic cream on the sides around the armpit and that works sometimes to not getting burned sometimes
7092,Aluminum chloride hexahydrate,Hyperhidrosis,1,41544,22,I read so many good reviews on Drysol so I decided to try it The first night I used it it had a burning sensation but I could handle it The next day I was so happy with the results I had no sweat at all The second time I used it it itched like crazy and I was up all night trying to tolerate it but still no sweat The third time I used it my armpits burnt and there was red bumps I immediately washed it off but the pain didnt go away Maybe it was just my skin having a reaction to it but I do not think this is for me
7093,Aluminum chloride hexahydrate,Hyperhidrosis,10,41542,13,Im so happy with Drysol About a year ago I used to sweat constantly under my armpits no matter what I did My problem would only become worse when I would go out in public Id be so afraid to lift my arms lest I show off my sweat that I would only sweat more I developed anxiety of going out even around friends My confidence plunged Ive only been using Drysol for a short amount of time but I can already see huge improvements My confidence is beginning to return but I still catch myself feeling under my arms to see if there is any dampness Nevertheless Im still dry would recommend
7094,Aluminum chloride hexahydrate,Hyperhidrosis,9,41541,18,Sounds very dramatic but it has literally changed my life No more sweaty palms Its definitely caused my armpits to sweat less but it hasnt completely stopped that yet Be aware that you have to apply it every single night at least at first and it causes itching and redness and if you use it on your hands they will be very dry However its a very small price to pay because it really does stop sweating For me it took about weeks before my hands completely stopped sweating but there was noticeable difference the next day Worth every penny
7095,Aluminum chloride hexahydrate,Hyperhidrosis,10,41532,16,I have had sweaty armpits for years Tried the napkin trick black tops not lifting my arms avoiding people various deodorants and not shaving Wasnt living freely This stuff works Doctor prescribed it I would pay per bottle if thats what it took to get it Dont get excited when you put it on thinking the more you put on the less you will sweat This will cause severe itching A little bit goes a long way The next morning no sweat This product has given me my social life back Love it
7097,Aluminum chloride hexahydrate,Hyperhidrosis,10,41520,20,If you dont want it to itch DO NOT overlap the Drysol liquid Make a path to cover your armpit like the old snake game on your cellphone and I havent had my armpits itch in over a year I had sweaty armpits all through high school and I was very self conscious that people were seeing it every time I moved my arms so I would usually wear a sweatshirt I started college and I didnt want this to run my life I went to the doctors and the doctor told me I had Hyperhidrosis and prescribed Drysol for me Its been AMAZING I put it on every days and I havent sweated in my armpits since I use normal deodorant without antiperspirant and it works perfectly
7099,Aluminum chloride hexahydrate,Hyperhidrosis,10,41502,15,This is the best solution to underarm sweating I did experience one problem a little burning under my left arm After I washed the Drysol off of my left arm and applied some irritation ointment and then the Drysol everything was great I have been dry all day today and I have only used Drysol for night Im so loving this I cant wait to go to Miami I can wear any shirt or blouse I want Im so hyped I give this medication a thumbs up
7100,Aluminum chloride hexahydrate,Hyperhidrosis,10,41502,9,This product is fantastic The only downside is the itchiness that many including myself have experienced In my experience using too much at one time or over a few consecutive days made the itchiness worse Light use as instructed eliminates most of the itchiness and the product is still effective
7101,Aluminum chloride hexahydrate,Hyperhidrosis,10,41502,18,I have had this issue for several years I am I would get dressed and have to change before I left the house because I would be soaked through in a few minutes My clothes were stained I couldnt wear light color clothes and always wore a sweater or jacket to hide the wetness I tried every clinical strength over the counter product on the market to no avail I finally asked my doctor and she wrote me a prescription for Drysol It worked after the first application I couldnt believe I suffered all that time My insurance covers it but it is cheaper than my copay It literally changed my life I now wear cotton blouses with confidence No side effects Just dont use it after shaving
7103,Aluminum chloride hexahydrate,Hyperhidrosis,9,41474,13,A real life changer Ive had hyperhidrosis since high school now and I was always hiding in dark clothes to hide the stains It does burn and itch when I put it on but Id take that over the excessive sweating anyway Pros definitely outweigh the cons
7104,Aluminum chloride hexahydrate,Hyperhidrosis,9,41453,9,This has done amazing things for me Ive been using it for four days now and its already helping when it says that full effects wouldnt take place until a week Im just giving you a heads up that it burns REALLY BAD Im burning right now actually I think its completely worth it though I recommend this
7106,Aluminum chloride hexahydrate,Hyperhidrosis,8,41426,12,This product is absolutely amazing I have only been using it for a few weeks but it is great I honestly used to always wear black shirts and the same black jacket because I would sweat over nothing and being active like walking and physical education made it worst I finally had a doctors appointment and told her about my problem and expected her to say that I would have to get surgery or something but instead she prescribed me this At first I thought I was hopeless and nothing could help but I was wrong It is a MAJOR self esteem and confidence boost now that I can wear whatever I want There is just one big problem with this product I dont know if it happens to other people but it has given me a major rash and its very hard not to itch
7107,Aluminum chloride hexahydrate,Hyperhidrosis,10,41311,6,This is a miracle product I used to sweat through everything work shirts Tshirts sweaters you name it I would have to take breaks throughout my day to dry my pits I heard Drysol was good and it didnt disappoint I can now wear whatever I want whenever I want with only one application per week Furthermore it doesnt really itch or burn unless you massively over apply it If you sweat a lot just get it dealt with with this
7108,Aluminum chloride hexahydrate,Hyperhidrosis,10,41311,15,I cannot relate how much this product has changed my life Im yrs old and for years have been embarrassed and frustrated with my underarm sweat like a fountain nothing less All my clothes especially my sweaters were ruined with sweaty odors Countless hours laundering in vinegar and baking soda Thought I would have to live with this for the rest of my days you cant even smell your own perfume all you smell is your sweat and last weeks sweat trapped in your freshly washed clothes I found DRYSOL after googling my hyperhidrosis and after two application Im blown away at how good life is with dry armpits IM CURED Thanks so much DRYSOL this is wonder product Im so grateful to the makers
7109,Aluminum chloride hexahydrate,Hyperhidrosis,10,41310,10,This product changed my life It works No doubt I had suffered from excessive sweating on my armpits since I was I thought I was cursed and would have to deal with this my entire life It really had a huge impact on my life because I was always limited on the shirts I had to wear I could only wear lose black or white shirts If not I had to wear a black cardigan over everything I wore Yes thats how bad it was until I got prescribed Hypercare when I commented it on a doctors appointment This had really changed my life This product worked the very next day I was truly amazed THANK YOU HYPERCARE Ps Dont use this product when you have recently shaved or else it will burn and you wont be able to sleep all night
7110,Aluminum chloride hexahydrate,Hyperhidrosis,7,41304,11,I am so thankful for Hypercare It has changed my life I was dealing with the sweating from th grade I am now a freshman I finally told my mom why I would not wear cute clothes It helped right away Now I dont stay up at night sobbing But I have no clue how to stop the burning because it is almost unbearable But I will stick with because I am tired of being bullied for it
7112,Aluminum chloride hexahydrate,Hyperhidrosis,10,41253,9,I am a sixteen year old girl and have had a problem sweating since middle school My wardrobe consisted of hooded sweatshirts and black tshirts I was so embarrassed Every day at school I would sweat through all my clothes and finally my boyfriend even commented on it I finally went to the doctor and she gave me Hypercare I used it for the first time last night It itched a little but otherwise didnt bother me Today no sweat Its like a miracle I talked to lots of people and raised my hand in class It was amazing I kept absentmindedly touching the armpits of my shirt to check for sweat but there wasnt any at all This has literally changed my life
7113,Aluminum chloride hexahydrate,Hyperhidrosis,9,41252,5,Armpits would sweat profusely I would stuff paper towels under my armpits and they would come out drenched I used Hypercare for the first time The sweating completely stopped However I broke out in a bad rash under my armpits the first time I applied it I noticed that my armpits were completely dry within the first week but the sweating became worse on my hands and feet I plan on using it for my hands as well
7115,Aluminum chloride hexahydrate,Hyperhidrosis,10,41225,5,I used to sweat under the arms excessively All my tee shirts had yellow stains My doctor prescribed this once back in Yes it burned somewhat but it totally stopped the underarm perspiration I havent sweated under my arms much since about the end of I had the prescription renewed in June and that bottle is still half full since I have totally stopped underarm perspiration and I havent had to use it in years
7117,Aluminum chloride hexahydrate,Hyperhidrosis,9,41209,8,Since I was I am almost now I have had a terrible problem with armpit sweat I went years just dealing getting rid of my cute shirts for black shirts instead and wearing jackets even in the Florida heat I never bothered to ask my doctor about it It never occurred to me that anything but surgery or botox was an optionI tried clinical deodorant after clinical deodorant and while one might work for a day or so I would inevitably begin sweating again within the third application or soThis is my second day using Hypercare and although it tends to BURN after applying within an hour or so it goes away and I was left feeling completely dry up to my next applicationThis is such a huge boost to my self esteem
7118,Aluminum chloride hexahydrate,Hyperhidrosis,9,41204,3,As far as I can remember I suffered from excessive sweating I always had to sacrifice nice shirts for ones made from fabric the sweating wouldnt leave too much mark Or on which wetness doesnt show But well even changing around times a day wasnt helping Tried everything until someone told me about Drysol I have to say I started using it last night and after being up for hours now Im still wearing the same shirt Ok sweating starts to show but after only one use I have this result Wow Simply amazing I wear a uniform at work and I was desperate to find a way to hide my excessive sweating I think I wont have to worry about this anymore very soon
7119,Aluminum chloride hexahydrate,Hyperhidrosis,10,41202,6,As a chronic sweater for over years the experience I had last week would probably best bring home how well this product works after chaperoning my daughters school Halloween party I was actually able to put the tightfitting cotton shirt I wore back in the closet for another day No Sweat no odor no nothing THAT would never have been possible preDrysol After one week of use only applied three times I still feel under my arms now and then expecting the wetness to have returned but Im still as dry as the Sahara under there
7121,Aluminum chloride hexahydrate,Hyperhidrosis,10,41174,5,My armpit sweat was absolutely disrespectful I would sweat for absolutely no reason laying in bed talking to friends walking living breathing It was a nightmare I finally decided that enough is enough there must be something out there besides antiperspirant My doctor prescribed Hypercare and it has compelled me to share my experience The first application did tingle but I was pretty hammered so I didnt mind Next day was absolutely amazing I purposely wore a bright pink shirt all real sweaters nightmare constantly wiping fanning your shirt trying to dry the wet stains and I didnt sweat one bit Great product definitely changed my life
7123,Aluminum chloride hexahydrate,Hyperhidrosis,10,41146,1,Have sweaty underarms for yrs Then when I hit my s my back and chest started to sweat just as bad If the temp got to degrees my shirts were soakedI got Hypercare now I put it in a pump bottle spray it on and wrap myself in saran wrap for at least hrs once a month I noticed the longer I stay wrapped the better it works MAGIC
7124,Aluminum chloride hexahydrate,Hyperhidrosis,10,41144,8,I seriously recommend this product to anyone who is looking to treat their excessive sweating condition I used to have a serious problem with my hands they would sweat to a point where they would almost dripped Hypercare has helped me so much and is pretty cheap It took about weeks for me to start seeing the effects trust me follow through applying this on every night for at least weeks before stopping I almost stopped within the first because I thought it wasnt going to work on me I didnt give up hope though and continued Soon enough I began to see miraculous changes my hands would sweat less and less everyday to the point where they are now always dry If your skins starts to peel its normal just dont peel it off I recommend
7125,Aluminum chloride hexahydrate,Hyperhidrosis,9,41143,3,Since I can remember my underarms have been sweaty and smelly Ive used all types of deodorants without success One night I sat in front of the computer and googled quotsweaty underarmsquot and Drysol product came up I read about and decided to get it For the first time in years I was able to put on my uniform without wearing an under shirt It has been weeks and I still havent worn a Tshirt under my uniforms I am able to walk past people without worrying about if they can smell me Drysol is the best product ever created Thanks Drysol
7127,Aluminum chloride hexahydrate,Hyperhidrosis,10,41114,3,I am years old and I have had a sweating problem under my arms since I was I have been wearing black Tshirts since I can remember only because they didnt show sweat I went to my doctor about a month ago and she prescribed me Hypercare I love it I could feel the difference just after one use It really is a miracle Yes it itches and sometimes burns when you put it on but it is totally worth it and many people say that I would start sweating a lot in other places but I havent noticed that anywhere so I am super happy with Hypercare
7128,Aluminum chloride hexahydrate,Hyperhidrosis,10,41108,2,I love this medication I have been so ashamed to go out and be around any one scared that someone would notice the stains on my shirt from the sweat I have been using Drysol for about months now and I cant explain how happy I am to be in my own skin just being around people made me feel like an outsider Not only did my armpit stop sweating the medication has made my body stop sweating as well Good by night sweats I am ready and able to be using this for the rest of my life Thank you so much Drysol Life saver
7129,Aluminum chloride hexahydrate,Hyperhidrosis,9,41095,2,Hi im a fifteen year old girl and im going to be a junior once the summer vacation ends Ive had axillary hyperhidrosis since maybe sixth grade I never really became self conscious about it until maybe eight grade I always wore sweatshirts no matter what or a baggy t shirt My hyperhidrosis wasnt as bad as others where theyd be drenched in sweat I just always had a maybe one point five by one point five inch sweat mark and its just uncomfortable The night before last night I started using hyper care solution and the following day yesterday I had absolutely no sweating The only problem is that Hypercare is really itchy and irritates my skin But it doesnt burn I recommend this product It works like magic Changed my life
7131,Aluminum chloride hexahydrate,Hyperhidrosis,10,41085,26,Drysol worked perfectly Im not sure why my hands sweated so much perhaps they were sweaty cause I have really bad anxiety Either way Drysol stopped it Now I dont have to worry about if my hands are sweaty when I need to shake someones hand or avoid even shaking it Drysol is amazing and has changed my life
7132,Aluminum chloride hexahydrate,Hyperhidrosis,10,40968,1,Great product that works I have used so many products that do not work
7135,Aluminum chloride hexahydrate,Hyperhidrosis,10,40940,16,The development of medicine has finally reached its peak Ive had a bad issue with sweating from the foreheadface for several years and didnt think there would be a simple solution Having a job where Im involved in many meetings the least bit of nervousness or anxiety and the sweat would just start pouring out at a faster rate making it very embarassing in the work environment Ive only had this product for week but after one use I have not had one drop of sweat come off my forehead Needless to say it has almost given me a renewed sense of confidence Worth its weight in gold
7137,Aluminum chloride hexahydrate,Hyperhidrosis,10,40939,0,The product is wonderful
