uniqueID,drugName,condition,rating,date,usefulCount,review
3637,Febuxostat,Gout,10,42892,5,My doctor told me for a few years that I would have to take a pill everyday for the rest of my life to avoid it I refused and fought it off with the regular pills when it flared up After struggling with gout for several years it had reached a chronic condition leaving me on crutches every other week It had become so bad I thought bones were breaking Turns out it was just even more intense gout attacks Finally I raised the white flag of surrender and agreed to take a pill everyday for the rest of my life After some research I decided on Uloric I have been taking one pill a day every day for the past years and I have not had a single gout flair up
3638,Febuxostat,Gout,4,42883,5,I have been on Uloric for the past months I have taken a pill every day mg with colchicine Unfortunately my attacks have become more frequent and more severe My doctor keeps saying I will get better but I am running out of patience and plan to go to a different doctor and possibly a different drug I need an honest second opinion it does not help that my Rheumatologist is closing his practice due to an impending lawsuit
3639,Febuxostat,Gout,5,42881,4,I have been on mg Uloric with colchicine for the last months I used to get attacks about once every months while only taking colchicine now with Uloric I get an attacks almost every month It took about months for my purine levels to fall to a normal range but still attacks I am saddened by the results My doctor says to continue and he expects it could be another year before I dont get attacks I dont believe him and am seeking a second opinion My attacks typically are in my feet and last to days I presently have a rare attack in my knee and I can hardly walk without severe pain I have an insurance plan that basically covers this
3640,Febuxostat,Gout,10,42870,6,Went on Uloric about years ago cleared gout up quickly but after months quit due to cost Have found that Gout attacks are too much to handle so have gone back on Uloric But have found that in Mexico you can buy the same drug for per month Thanks US healthcare
3642,Febuxostat,Gout,10,42848,3,I had gout for years and allergic to Allopurinol Overall my gout has been poorly managed Last year I had back to back debilitating attacks Radically changed diet with zero effect over many months Researched BP meds and was taken off Ramipril Immediate reduction in flare ups but UA still to After going onto mg Febuxostat UA was within days Took Colchicine during months As predicted had flare ups when starting as UA came out of joints With the worst ever gout attack Now all is fantastic and taken up exercise again My arthritic knees even seem better Dont know if this is coincidence Fortunately in UK this medicine is free on national health
3644,Febuxostat,Gout,8,42693,7,initial use caused flare up Regular use has been very effective at preventing flare ups Side effect for me is that although it doesnt seem to be be the cause of rashes it seems to exacperate an reoccurring eczema like skin condition on my hands Stopped use of Uloric to see if skin condition on hands would improve and the eczema was less severebut then I had a gout attackNo cost to me in Canada with a benefits plan
3645,Febuxostat,Gout,3,42558,11,Over priced medicationsProbably government sponsored at tax payers expense and then billed for profitShould be bucks for days
3646,Febuxostat,Gout,10,42523,21,Was diagnosed with Chronic Gout in early after over a decade of periodic attacks Suffered for straight months when subscribed Uloric As one should be quotgout freequot for some weeks before taking having Chronic gout wasnt possible so started off along with Cochicine Over years later Have never had another gout attack and best of all I can eatdrink whatever I want again Even Shrimp and Beer that were the worst causes for attacks My doctor commented he has never seen such dramatic drop in Uric acid levels in my blood tests although not many patients he has uses it due to the cost not all insurance companies may cover No side affects that seem apparent Life changing for the better
3649,Febuxostat,Gout,9,42399,17,Ive had gout and now tophus gout for years My UA is normally With Uloric Probenecid and Colcrys the combination of all three meds brings the UA down to great for getting rid of the tophiHaving a lot of insurance problems as they will not approve Uloric They keep saying that they have not received the doctors faxes though we have proof that they have received them etc so much for coverage of the elderly
3651,Febuxostat,Gout,10,42323,15,Still have short flareups of gout but less painful and pain only lasts a few hours
3653,Febuxostat,Gout,10,42232,27,Suffered for years Uloric a life changing drug No flares for the last years One mg tab allows me to eat and drink anything I want Blessed with Cadillac health coverage day supply only Would gladly pay anything for this type of relief Tophi build ups completely dissolved
3654,Febuxostat,Gout,10,42197,19,Started taking uloric after allopurinol gave me neuropothy in my feet and kept me up at night First drug to get uric acid below so happy doctor Im and have only had major gout attacks and never want to experience that again The expense has driven my drug costs into the quotdonut holequot and cant use the discount card due to the many restrictions Way to expensive but dont want gout again
3655,Febuxostat,Gout,9,42173,0,Smoother than alloprinol Long term side effects still not known but works very very well
3656,Febuxostat,Gout,10,42075,6,Had my first ever Gout flare in Since then had about attacks till but uric acid was always more than some times more than In I got flares in a year Thats when I started Febuxostat Worked like a charm Im taking mg daily Uric acid is maintained at mgdl since then I was drinking water like crazy before to maintain uric acid didnt help Now Im careless about water intake still uric acid levels are fine My doctor is very data driven so we took baseline SGPTSGOT liver enzymes test before starting the medication Measured uric acid and liver enzymes again after month and then after months No side effects on liver enzymes but uric acid level went down drastically So I love it
3657,Febuxostat,Gout,10,42069,30,Suffered for a few years with painful gout attacks Tried a few different things but nothing really worked for me A doctor had a trial bottle of Uloric mg and it changed my life It did take a couple of months before it brought my uric acid levels down and the attacks stopped In fact it was probably worse for the first month But I stuck with it and turned the corner I can now enjoy all the foods I used to eat without the consequence
3658,Febuxostat,Gout,9,42061,27,Worked well had attacks times a year bad ones Havent had an attack in years but really messed with my mind My dreams became so vivid and colorful fall asleep too quickly now Hard to wake up Starting to worry about memory loss so am going to switch out for awhile doctor agreed
3659,Formoterol,Asthma Maintenance,10,42833,0,Amazing for nocturnal asthma carries me through the night unlike ventolin I was waking to use this every few hours
3660,Formoterol,moterol,9,42622,2,I have been on foradil for years and have had to find a new replacement as it doesnt seem available any longer
3661,Formoterol,Bronchospasm Prophylaxis,10,42590,1,got influenzatype A about weeks ago I started wheezing a few days into it went to hospital amp they did typical asthma protocol and nothing worked I had never had an asthma flare up before getting the flu tho I was considered to have quotmildquot asthma I was admitted to hospital They could not stop my wheezing I got in to see a pulminologist who said flu damaged my lung tissue I was unabl to do inhalers because of the severity of my condition She put me on nebulized perforomist as well as nebulized pulmicort every hrs This is basically the nebulized version of Symbicort Within just over hrs my lungs were calm and quiet it was great I was also on mg pred that I was able to taper down once on this combinationquot
3663,Formoterol,moterol,4,42399,0,What a joke the system It works of the time I sniff with a straw
3664,Formoterol,moterol,10,42132,1,Have had more positive experience with Foradil aerolizer than ever had with any asthma inhaler only need once in hours from morning to morning
3666,Formoterol,moterol,10,41439,11,Ive been using Foradil for months and am very pleased with the results I was using my Proventil every hours Now I use my inhaler maybe once a day
3669,Formoterol,mist,9,40775,23,I have used this for about years and it sure beats any of the others that I have used
3670,Formoterol,moterol,10,39813,45,Of all the asthma medications I have tried over the years Foradil has been the ONLY one that has given consistent immediate and positive results
3673,Mercaptopurine,Crohns Disease Maintenance,1,42953,1,This drug is a nightmare Total fatigue with breathlessness Arm weakness and numbness nausea light headedness Now have developed tinnitus which is a constant pulsation through ears and head My white blood cells have dropped dangerously low and my red blood cells are really poor I am naturally now off the drug but dont know how long till I get back to health ONLY GO ON THIS DRUG AS A LAST RESORTgt
3674,Mercaptopurine,Crohns Disease Maintenance,1,42783,4,This medicine will make you feel like you been hit by a car everyday exhausted plus your liver and pancreas take a massive hitI had constant pain and all my crohns complaints returned I was fine on prednisone and entocort but my doctor wanted to make it even better please pay EXTREME CAUTION using this medicine before ending up in the hospital Im not saying this medicine is bad but for one person it seems extremely well or extremely bad in my case the worst time I ever been through Pay attention
3675,Mercaptopurine,Crohns Disease Maintenance,5,42780,3,Ive been on this medicine for months I feel most days like Ive been in a car accident The pain is very difficult to handle I ache like I have the flu Thinking about not taking good it and take my chances What could be worse
3678,Mercaptopurine,Ulcerative Colitis Maintenance,5,41885,11,Mercaptopurine has certainly helped me with my ulcerative colitis but the side effects of a lowered immune system has been a debilitating blow to me I catch every influenza infection that comes along to the point that I am now taking asthmatic sprays to help me with my breathing and coughing I have been getting bad mouth infections and generally my immune resistance has plummeted I also have been getting heart palpitations and am now on the medicine Betaloc to try and rectify this problem I need to tell you that before taking Metcaptopurine I hardly ever got a cold or the flu I am in my sixties I am employed lead a busy life but I also know that the side effects of taking Mercaptopurine has given me other negative health issues
3680,Mercaptopurine,Autoimmune Hepatitis,10,41665,16,On azathioprine for months but it suppressed my bone marrow and my platelet levels fell dangerously low The azathioprine dose was reduced but my liver readings shot up Was put on mercaptopurine months ago and since then all levels have returned to normal
3683,Mercaptopurine,Crohns Disease Maintenance,10,41311,16,I have been on this medication for maintenance for at least years I have not had a bleeding episode since I started Also I have experienced no side effects I dont know how others would tolerate it but for me it really has worked I have had Crohns Disease over years
3684,Mercaptopurine,Crohns Disease Maintenance,1,41293,9,I have been on this medicine for a week I have no energy and I only sleep about hours a night I can fall asleep but cant stay asleep I think I am going to ask my doctor to switch me to something else I cant focus very well with this medicine
3685,Mercaptopurine,Autoimmune Hepatitis,6,41171,8,Only been using this for weeks Started mercaptopurine Aug th at mgs daily for weeks Went up to mgs daily Septh I take it at bedtime Some body aches dizziness abdominal bloating Blood work every weeks Will rate this medicine again in a couple of weeks
3686,Mercaptopurine,Ulcerative Colitis Maintenance,1,40820,20,I tried it for two days and was so sick I could not function Symptoms included severe dizziness feeling of faintness fatigue unfocused could not see straight bloated upset stomach diarrhea Now they want me to try a lower dose and see if I get used to it
3688,Mercaptopurine,Crohns Disease Acute,10,40745,14,This medication was very effective for all my Crohns symptoms including lack of energy nausea bleeding etc It is like night vs day being on this medication and being off of it
3690,Ciprofloxacin,Conjunctivitis Bacterial,10,42676,0,I have been very sick for two months with Bronchitissinus infection and ear infection My doctor finally prescribed Levaquin mg once a day for two weeksBut he also prescribed Ciproflozacin for my very painful ear infectionI just discovered these drops are meant for your eyesI used them last night and woke up to a crystal crust in and around my earIm calling him this morning to find out whats going onBut for the first time in two months my ear doesnt hurt and I dont feel any side effectsOn the other handthe Levaquin is like a miracle drugI took my first dose last night and finally slept throughout the nightI woke up feeling amazingI live with chronic nerve pain and this morningthere was no pain of any typeMy only side effect that Ive noticedis dry mouthJust unreal
3691,Marplan,Depression,9,43009,2,Marplan did an amazing job of keeping my depression away from through Id tried Nardil amp Parnate prior but had weight gainhypomania w Nardil and ridiculously high blood pressure after each dose of Parnate Marplan is sometimes said to be Nardils weak little sister as its also derived from Hydrazine unlike Parnate which is derived from Amphetimine It worked great for me No weight gain was able to perform sexually and it kept me in a good place Marplan always felt very clean I never had a hypertensive issue but it did the trick The cost though LOOKING AT YOU VALIDUS is robbery Current insurance month Jan st insurance wont cover so a month Nope
3692,Marplan,Depression,10,39979,38,Been taking for years Only drug that had any effect on my profound clinical depression of years duration Gave me my life back Some side effects initially but minor compared to the relief of depression Wish it were more available to more people who are not helped by the more frequently used antidepressants
3693,Marplan,Depression,8,39528,28,Marplan has been very effective on my bipolar depression I have been on nearly every antidepressent available with limited or shortterm success only I have been taking Marplan for months and have reduced my symptoms from continious to occasional My side effects were severe hypotension muscle pain weight gain and inability to have orgasms Everything has gone away except for the last two
3694,Darvocet A500,Pain,6,39900,14,This seems to be a comment thread full of Darvocet sales people This stuff is worthless It does help with mild back and thoracic pain though
3696,Darvocet A500,Pain,1,39846,19,I have Anklosing spondylitis arthritis in many joints fibromyalgia and diabetic neuropathy Im taking of these mg pills a day and it is not cutting my pain
3697,Darvocet A500,Pain,8,39653,21,Due to some of my history Darvocet has helped me make it though days I thought I wouldnt get out of bed
3702,Asacol HD,Crohns Disease Maintenance,10,41664,12,I use to be on Asacol mg but they stopped making or something So Ive been on Asacol HD mg for about a year I think its the best for me because I really havent had any severe or major side effects from the medicine It is doing the job it is supposed to do Ive been taking Asacol for over years Never had to try anything else but for some reason they want me to try Imuran and I dont like what the reviews are saying about it Like they say if its not broke dont fix it Overall Ive had some flares over the yrs but nothing is worth me having to get use to another medicine
3703,Asacol HD,Ulcerative Colitis Maintenance,10,41433,6,Is good
3704,Asacol HD,Ulcerative Colitis,9,41318,10,Have not noticed side effects Diahrrea is less frequent xmonth and is over in shorter period of time hrs max hrs No accidents
3710,Casodex,Prostate Cance,10,40240,76,Had to take Casodex as part of treatment for Prostate Cancer Seems to have worked with only minor side effects
3711,Casodex,Prostate Cance,1,40212,58,My father was given this after a PSA climb following chemo treatment Chemo shrank swollen lymph nodes and PSA drops to around but climbed point after Chemo Taking this medication has made no difference as his PSA The doctor is switching him to Firmagon as he says it shows aggressive PSA reduction in studies
3712,Casodex,Prostate Cance,9,40023,137,My PSA had reached and I underwent surgical castration on March in Delhi India where I was on holiday I returned to the UK on March My consultant prescribed Casodex mg once per day for my remaining lifetime I am years old and tolerated the surgery well On May my PSA level had dropped to and on the July my PSA result was so low that it was nonrecordable I have suffered a recent bout of pneumonia and I have frequent hot flashes but otherwise I feel much better than I did before surgery and the Casodex seems to be doing its job I take no other medicine than the Casodex
3713,Casodex,Prostate Cance,9,39949,97,After years on Zoladex I became resistant to it and my PSA started to increase Casodex has brought it back down I did have Major Prostate Removal surgery
3714,Methitest,Hypogonadism Male,10,40435,7,Good
3715,Fioricet,Headache,7,42445,18,I was prescribed Fioricet for a head injury after Norco made me nauseous No nausea with Fioricet It does make me dizzy and disoriented but helps with the pain
3716,Fioricet,Headache,9,42418,34,I have received great relief from this medication It says discontinued because the acetaminophen dose has been lowered to MG per tablet It IS still available Great medicine for headaches Take with food though
3717,Fioricet,Headache,10,42390,14,Good
3719,Fioricet,Headache,10,42378,37,This is an old medication that I hope will never be removed My grandfather used to take it when it wasnt a prescription My father took it and I take it It kills the headache with just one dose within minutes Sometimes I may get sleepy when it takes effect but I also believe this happens due to the possibility that I hadnt slept well and is why that particular headache came on When I first started taking fioricet I did feel some light nausea and dizziness but I do not get those side effects any more I also am sure I eat a couple of saltines when I take it I have been on many other medications for my headaches and have not had the possitive results that I get from the fiorocet
3720,Fioricet,Headache,10,42365,34,I get migraines out of days This is the only medicine I have found that works so well I get sick my head pounds horribly like someone if hitting me hard with a bat
3721,Fioricet,Headache,9,42318,21,Have been prescribed this for plus years for migraines I only have them a few times a year and as long as I take fioricet as soon as I start getting the visuals before the migraine pain kicks in then the migraine is not bad at all The headache is very light if at all as well as the nausea
3722,Fioricet,Headache,10,42317,50,Ive taken this medicine for nearly years for debilitating migraines I am not addicted to Fioricet I do not get rebound headaches When the pain is gone its gone I have bad arthritis in the neck causing a combination of migraine and cluster migraines Ive taken every possible anticonvulsant combo and tried all kinds of migraine relief drugs and OTCs Nothing takes the pain away like Fioricet I take zonsiimide as a prophylactic now along along with Fioricet as needed The frequency of headaches have decreased with age but nonetheless still occur Fioricet will now not be covered by insurance company This is appalling Really Because of what Addicts Why are we penalizing those who need it by making them pay full price
3723,Fioricet,Headache,7,42226,29,My doctor prescribed Fioricet as a firstline treatment for my headaches Im still not sure whether theyre migraines tension headaches or something else but they always happen during my period Fioricet definitely works albeit with some side effects I react poorly to sedative drugs like butalbital in that I get awful rebound anxietydepression after only a couple doses All the more reason to use this medication sparingly Theres a definite euphoric effect that lends itself to abuse The combo of caffeine a sedative is a strange one but it works when all OTC stuff has failed I much prefer it over something like Topamax
3725,Fioricet,Headache,5,42185,21,Was prescribed this for tension headaches It does something but it makes me dizzy and light headed It seems to start working nearly immediately reduces the pain by like but after not too long the headache will start slowly creeping back over the course of the next few hours I actually have a headache Ive been attempting to treat with it right now and so far Ive taken pills over the course of hours and its still here
3726,Fioricet,Headache,1,42182,15,I had a spinal tap recently and unfortunately was in the small percentage of people that have spinal headaches from this procedure Ive had migraines forever but a spinal headache is by far the most debilitating experience I was prescribed fioricet and was taking every hours it did nothing I was back hospitalized the next day So this may work great for migraines but anyone prescribed this for spinal headaches it does not work
3727,Fioricet,Headache,10,42146,27,This Rx works wonderfully I love that it doesnt make me jittery or nauseous It works of the time for me Luckily I was able to have my tablets coated having a migraine and the bitter taste of the pill wasnt a very good mix There are times when I have a migraine that comes in too strong and too fast and this tablet doesnt workThats when I take my Maxalt Although I hate the after affects of Maxalt
3729,Fioricet,Headache,10,42093,35,I have suffered from migraines for as long as I can remember Tried everything then my Dr Gave me Fioricet and I love it gets rid of migraines when Im out I will use Ibuprofen as I AM a recovering Addict and dont want to rely solely on this medicine to get rid of headaches No more ER visits for this chick
3731,Fioricet,Headache,10,42065,41,Like many others have suffered from tension andor migraine headaches since I was a child age or so My mother and father both had histories of tension andor migraine headaches I was prescribed initially fiorinal around age and then changed to fioricet by my neurologist due to upper gi problems gerd Until I had this medication prescribed my life was controlled by my headaches I can remember as a teenager feeling that I couldnt be away from home for very long due to fearing a headache would come on No child or adult should have to feel that way I wish that all the physicians who are uncomfortable prescribing this medicine would read these comments Thank you
3732,Fioricet,Headache,10,42015,65,MAGIC I never leave home without at least two pills in my purse Ive suffered from migraines since I was now not that long but long enough and have been on almost everything Ive been basically turned away by two neurologists because they have nothing left to try with me I refuse to take any kind of heavy narcotic unless I am forced to go to the ER and I was finally prescribed Fioricet and it worked like no other Instead of having to drop everything I was doing when the migraine started to lay in a dark room I was able to take pills depending on the severity and go on with my day like nothing had happened Its absolutely amazing HIGHLY HIGHLY RECOMMEND
3733,Fioricet,Headache,10,42012,31,It is the best medicine that really works control my tension headache One tablet is enough to make the discomfort go away in a matter of minutes It is taken only when necessary However not all doctors recommend this med because it could be habit forming and might damage the liver At times there are doctors that over reacts even though you tell them that you only take it as needed and that you were careful On the other hand there are the smart doctors that prescribes it PRN as treatment for headache
3734,Fioricet,Headache,9,41968,37,This works well if I take it when the Migraine is just starting It will stop the migraine but I may still get a head ache but it wont be debilitating
3735,Fioricet,Headache,10,41927,47,I just took this medicine for the first time I have had severe migraines for years I cant believe how well this medicine is working already I have chronic sinusitis degenerative disc decease and TMJ I also have braces and just got them tightened so I havent even wanted to get out of bed lately I am so excited I found this medicine I cant believe I was never told about it before
3736,Fioricet,Headache,1,41924,27,Didnt even touch my migraine Ive tried just about everything for chronic severe migraines including daily propranolol Imitrex Maxalt narcotics etc Only Midrin has helped Ran out and tried this Didnt help Didnt notice any side effects
3737,Fioricet,Headache,10,41912,87,Fioricet is the only medication that will quickly and effectively get rid of my migrainetension headaches Ive tried multiple other medications treatments without relief Without them Im totally incapacitated in bed no lights nausea and frequent emergency room visits So far without signs of dependence withdrawals or addiction However I despise the looks or comments at certain pharmacies like youre an addict Obviously these people have never experienced severe headaches
3739,Fioricet,Headache,7,41874,46,This medicine helps I would say it knocks the pain down of a migraine from a to a very quickly Not sure what I would do without it
3740,Ogen,Postmenopausal Symptoms,10,40312,13,Ive been using Ogen for the past years and really cannot live a normal life without it I had a total hysterectomy at years of age was on Premarin for about years knowing the ingredients then on Estratest for about years before going cold turkey without anything for years Those years were hard I just wanted to go to the top of a building and jump off I tried other natural things but they didnt work I finally went to a Doctor in Canada to get an prescription for Ogen Now I discover that it is no longer being manufactured Someone needs to start remanufacturing it PLEASE
3741,Ogen,Postmenopausal Symptoms,10,40213,15,I have used Ogen for over years following a hysterectomy at years of age It is absolutely wonderful I have experienced no side effects I take the name brand because generics dont work for me Following Hurricane Katrina when my doctors office was destroyed and I didnt know where to contact her I went without my Ogen for three months I then learned just how beneficial it was to my quality of life healthwiseI am distressed to learn from my pharmacist that Ogen is no longer being manufactured At least it isnt available in the Jackson Mississippi area Im going to try the generic brand as a last resort
3742,Fioricet,Headache,9,43019,1,Effective for migraine and tension headaches can cause slurring of speech and over anxiety especially on maximum dose
3743,Fioricet,Headache,1,43018,1,Was given foricet at ER for Tension headache and I suffer from severe anxiety I immediately had tachycardia fast heart beat after taking this drug it got rid of my headache but it left me miserable with my anxiety never taking this again
3744,Fioricet,Headache,9,43013,2,I started getting severe headaches months after starting a new job I loved I was only getting between hrs of sleep a night after being on my feet hrs a day Artificial lights were like swords in my brain during the day and towards the evening were intolerable Noise was also making my head hurt worse to the point where I was throwing up from the pain I was given Topamax and had great results for a week Then tapered to better results than not taking it I was still getting the headaches daily My doctor prescribed Fioricet PRN along with Propanalol to take with the Topamax as a preventative measure What a relief What a difference I had a Doctor of Osteopathy who immediately knew what to prescribe via my symptoms
3745,Fioricet,Headache,10,42987,9,I have had a pounding throbbing migraine for days a terrible throbbing pain on the left side of my head I tried everything under the sun imitrex over the counter everything the only thing that worked for me is fioricet it took away my migraine in an instant I suffer from anxiety so that caused my tension migraines this medicine puts anxiety at easy and your migraine completely gone Please dont be in pain anymore go to your doctor and get fioricet I feel for all the migraine sufferers I have been dealing with it for half my life dont be in pain anymore this medicine will really work also if you have moderate to severe anxiety like I do hope this helps
3746,Fioricet,Headache,8,42950,8,It helps to knock out the pain and reduce the tension in the head and eyes associated with migraine but it appears to be somewhat of a controlled substance or at least one that theyre wary of so Im not sure what else I can do to be migraine free Ive tried Botox twice I now know that does not work for me I tried Effexor as a prophylactic Not working This is hormone related so theres not a heck of a lot I can do here but just keep asking for more pills Not ideal but worn out My eyeball hurts right now just looking at this screen
3748,Fioricet,Headache,10,42896,13,This is the best medicine for tension headaches bar none Big pharma has tried to get it banned for years because it is so cheap and effective which is a treat to their vastly over priced dangerous and ineffective alternatives IF YOU HAVE HEADACHE OF ANY KIND I STRONGLY URGE YOU TO TRY THIS MIRACLE FOR ME MEDICATION
3751,Fioricet,Headache,9,42866,4,I take this almost every days due to my unbearable tension headaches This past time I am Rxd tabs every hrs I took my entire daily taking which is what max and I took them all but staggered and I ended up in the ER with a shot of Naloxone from overdosing on the butalbital Not sure naloxone works on barbsbut they gave it to me anyway I was so out of it I couldnt see or talk right Im someone who takes benzosor used to that is so I can handle that type of feeling BUTat the end of the day this medication DOES work for tension headaches and helps me sleep the caffeine in my opinion is cancelled out by the butalbital I take the non scheduled no codeine version although I wish I was id cut back on em
3753,Fioricet,Headache,1,42850,13,I was prescribed fioricet for migraines Not only didnt it help the migraine fioricet caused my heart rate to skyrocket due to the amount of caffeine it contains and gave me an absolutely WICKED rebound headache the next day In fact the rebound headache was worse than the original migraine Needless to say I threw the rest of the pills down the toiletFioricet is also EXTREMELY addicting if taken more than times per month Astonishingly I was prescribed to tablets EVERY hours for migraines with NO WARNING whatsoever from my doctor about how addicting this medication is Thank God it didnt work for me or else Id be a fioricet addict facing withdrawal whenever the drug isnt taken It should be taken off the market
3755,Fioricet,Headache,6,42815,4,Yesgreat medicine for migraines However the barbiturate in this drug can be bad Before I knew I was bipolar I took this medicine It made me go mentally insane for about a week out of the month Something in my brain did not like it
3757,Fioricet,Headache,6,42735,10,I have a constant headache with migraines as well I use this when my headache gets really bad and this brings it back to tolerable level and helps me sleep I only use this as needed Average less than a week
3758,Fioricet,Headache,7,42726,24,I was having severe migranes and eyes would be sensitive to light could not tolerate noise I found myself laying down most of the time in a ball with a headache I finally was sent to a Dr that prescribed this medicine for me and what a relief My heachaches are under control but every now and then I get a flare up but this is one of my preventive meds that Ive been receiving for years It works for me
3759,Fioricet,Headache,10,42689,30,I started off on Fiorinalit has aspirin instead of Tylenol I took that for about yrs till the aspirin tore up my stomachI WAS switched to Fioricet almost as good as the FiorinalTogether its been OVER yrs on this drugabsolutely fantastic Helps me function and helps with the migraines and the almost daily tension headaches I get Some of the headaches get so bad it feels my heads explodingFioricet gets me thru this without any side effectsFor me this is a great drugmy new drs have decided to slowly take me off itand lately Ive gone back to sufferingGotta find new drs somewhere to give me my regular of pillsIve been lucky to have taken pills thatve helped me so very muchl
3761,Fioricet,Headache,10,42615,21,I have never had any major headaches to speak of Recently I had a major migraine for days This got so bad I literally thought my head was going to explode I got shots days in a row thst barely numbed the pain My doctor then ordered a ct scan which came back ok After pleading to the doctor nothing was working he prescribed this Wow is all I can say Headache stopped and hasnt returned I would recommend trying this as the first option instead of suffering through different things
3762,Fioricet,Headache,8,42591,22,I was first prescribed fioricet for hormonal headaches during my pregnancy It was so effective and helped ease the pain It did make me drowsy I still use it for chronic headaches asneeded The only thing I wish for is that it would work a little more quickly It takes minhr for my headaches to ease off Great help allaround though
3763,Fioricet,Headache,1,42531,15,I was prescribed fioricet last week for chronic headaches I have suffered from daily headaches for over years and until recently have been able to dull them down though they never fully go away with high doses of otc ibuprofen Ive been to the neurologist and was prescribed imitrex and antidepressants None worked I have been taking the fioricet for a week and every time I take it it turns my headache into a borderline migraine Makes it so much worse and My feet and ankles have swollen Now I have vericos veins and broken capillaries In my ankles I think I may be the that cannot take this drug Its a shame because I see so many success stories in these comments I wish I could share in the relief
3764,Fioricet,Headache,10,42503,50,Ive had headaches for as long as I ca rememberIve taken excedrin imitrex tramadolnothing worked til my Ob gave me fioricet and it was a god sendIve been on it for yrs with no side effectsnow the doctors are so worried about the barbiturateheavens its Not an opiodUtah unfortunately is very strict with this drugfor reasons I will not sayits a miracle drug for me
3766,Fioricet,Headache,10,42464,18,Im taking Generic Fioricet for more than years now It started when I was in college
3767,Fioricet,Headache,10,41854,27,Works wonders for my headaches Started having stomach pain about months ago that I havent checked out cant afford testing I expect to follow But I also think I have an ulcer from stress who knows Point is it took me years to get a doctor to help me find a medicine that works This does
3769,Fioricet,Headache,10,41611,60,The best medicine for my migraines and headaches I never leave home without it I can take a pill and keep going
3770,Fioricet,Headache,10,41553,42,Always gets rid of the migraine
3771,Fioricet,Headache,10,41547,104,Have had migraines since I was in my s Like many have said I was given Toradol Cafergot Darvocet birth control pills Elavil Inderal and nothing worked Have had to go to ER at least x yearly over the years Twenty years ago I had a severe neck injury and closed head injury after a car accident and my migraines went from a monthly occurrence to daily I was also given the nerve block shots at the base of the skull My ER visits increased to several times a year Finally a coworker who also suffered from migraines asked if I had ever tried Excedrin or been prescribed Fioricet I hadnt so I asked my doctor and he wrote a script for it That was years ago and I havent had an ER visit since I am now
3772,Fioricet,Headache,10,41507,44,Have been using Fioricet when required for years I always go too long before taking it for tension headaches Usually one pill does wonders and I can get on with my day Will continue to use it as needed
3773,Fioricet,Headache,10,41490,42,It works My doctor said to be careful of it though and NOT to ever take more than prescribed Follow doctors instructions and works great for bad headaches
3774,Fioricet,Headache,9,41443,80,I have been suffering from Post Concussion Syndrome for months I was a prisoner in my own house and lived like I was and I am only I had to stop working driving and going anywhere that I had to stand or walk Last week I went to a new Neurosurgeon and he prescribed Fioricet I take tablets every hours but as soon as it gets close to that hr mark the pain comes right back Luckily it only takes about mins before it kicks in I called my Dr today and said I love this medicine I finally feel like I am claiming my life back again My only worry is that I am going to have to stay on this medicine for the rest of my life
3775,Fioricet,Headache,10,41438,45,Excellent for migraines No side effects My years old also suffers from migraines and it works great for him too Usually only one pill a day helps Other times just two a day helps to completely get rid of severe migraine
3776,Fioricet,Headache,10,41408,74,I have had migraines forever I have had to go to the hospital and they would give me shots of Toradol Phenergran and Dilaudid It worked but it made me sick and my headache came back as soon as I finally wokeup I had one that helped the most which was amitriptyline but I gained so much weight from it I quit it and gave up until recently I went to the after hours clinic and they prescribed me Fioricet tablets times a day for headaches Its the best prescription ever and better it only cost dollars and works better
3777,Fioricet,Headache,10,41388,33,I suffered severely from tension headaches Finally I talked to my DR he prescribed this Took it for the first time today no headache but I am sleepy
3779,Fioricet,Headache,10,41330,52,This is the only medicine that gave me relief from migraines Ive taken Imitrex Toradol and Tylenol nothing works for me accept Fioricet It prevented me from going to ER visits for my migraines
3781,Fioricet,Headache,10,41298,38,Ive had migraines my entire life This is the only thing that has helped me I have taken birth controls for years I only take one Fioricet per day when I feel a headache starting and I havent had a quotmigrainequot since I started this medication a couple of weeks ago This is my miracle pill
3783,Fioricet,Headache,10,41274,66,Ive been taking Fioricet for years Ive had migraines for years I was when it was first prescribed for me before that my life revolved around my headaches Fioricet changed my life for the incredibly better Im third generation migraine sufferer so I suppose theres an argument for a genetic predisposition Up until I was headaches were an almost daily occurrence since I was very young lasting from hours to days So many things triggered them that I wont even begin to make a list I am careful about the acetaminophen component which seems to be the main potential negative health issue Rebound headaches can also occur but its nothing compared to the life enhancing benefits at least for me
3785,Fioricet,Headache,10,41159,41,Im new to the throbbing headache life Went to emergency yesterday after having had a headache that would not go away after it started days from then Chiropractor exam and such checked out Eye doctor checked out Was alternating between two pain medicines during that week in order to manage the pain ER doctor prescribed me Fioricet Im keeping a log of it as I gostarted with one pill so far to see how it went Took first pill at am and hour later the pain was numb enough to make me comfortable This morning I took it again at am since the pain was starting again minutes later the pain is gone Im really liking this medicine so far
3786,Fioricet,Headache,10,41089,36,I suffered from tension headaches starting in my right temple and then manifesting in the back of my neck that would hang on for dayspain in the temple alternating between dull background to incapacitating twingesFioricet has been very effective in cutting my headache cycle short It has been a God send
3787,Fioricet,Headache,10,41083,24,This medicine takes my pain away This is one of the best
